index,unit,ticker,shares,close_old,cap_old,close_new,cap_new,missing_old,missing_new,retried,recovered_old,recovered_new
HS300,CNY,000001.SZ,8035796667,11.619999885559082,93375956350.91605,11.40999984741211,91688438744.30473,0,0,0,0,0
HS300,CNY,000002.SZ,8678159455,4.900000095367432,42522982157.11378,4.650000095367432,40353442293.36378,0,0,0,0,0
HS300,CNY,000063.SZ,3755314063,37.029998779296875,139059275168.7664,37.84000015258789,142101084716.93546,0,0,0,0,0
HS300,CNY,000100.SZ,17660823403,4.590000152587891,81063182114.5978,4.539999961853027,80180137575.91306,0,0,0,0,0
HS300,CNY,000157.SZ,5176148339,8.40999984741211,43531406741.17244,8.630000114440918,44670160757.93317,0,0,0,0,0
HS300,CNY,000166.SZ,15801206615,5.28000020980835,83430374242.42508,5.269999980926514,83272358559.66591,0,0,0,0,0
HS300,CNY,000301.SZ,1809295360,10.069999694824219,18219603723.046875,10.890000343322754,19703227091.572266,0,0,0,0,0
HS300,CNY,000333.SZ,4008641921,79.44999694824219,318486588390.0457,78.1500015258789,313275372242.8522,0,0,0,0,0
HS300,CNY,000338.SZ,6830196020,17.520000457763672,119665037397.01561,17.200000762939453,117479376755.02602,0,0,0,0,0
HS300,CNY,000408.SZ,1081775691,79.80000305175781,86325703443.11742,84.4000015258789,91301869971.05872,0,0,0,0,0
HS300,CNY,000425.SZ,7675998561,11.220000267028809,86124705904.13275,11.579999923706055,88888062750.74779,0,0,0,0,0
HS300,CNY,000538.SZ,721752066,56.529998779296875,40800643409.935,56.7599983215332,40966646054.72312,0,0,0,0,0
HS300,CNY,000568.SZ,721403432,122.08999633789062,88076142371.02173,116.22000122070312,83841507747.65942,0,0,0,0,0
HS300,CNY,000596.SZ,257195616,144.5500030517578,37177627077.69873,132.60000610351562,34104140251.39746,0,0,0,0,0
HS300,CNY,000617.SZ,2391628520,9.09000015258789,21739903611.73355,9.600000381469727,22959634704.333878,0,0,0,0,0
HS300,CNY,000625.SZ,8217984217,11.75,96561314549.75,11.859999656677246,97465289992.19902,0,0,0,0,0
HS300,CNY,000630.SZ,6160716353,5.460000038146973,33637511522.392677,6.010000228881836,37025906691.60607,0,0,0,0,0
HS300,CNY,000651.SZ,3829008076,41.13999938964844,157525389909.59894,40.220001220703125,154002709490.80212,0,0,0,0,0
HS300,CNY,000661.SZ,288585734,95.9800033569336,27698459718.083145,92.55000305175781,26708610562.39377,0,0,0,0,0
HS300,CNY,000708.SZ,815065518,15.65999984741211,12763925887.510872,16.3700008392334,13342623213.690205,0,0,0,0,0
HS300,CNY,000725.SZ,35501430006,4.090000152587891,145200854141.62833,4.210000038146973,149461021679.53207,0,0,0,0,0
HS300,CNY,000768.SZ,1259999587,24.790000915527344,31235390915.294075,25.3799991607666,31978788460.626266,0,0,0,0,0
HS300,CNY,000776.SZ,3923171173,21.649999618530273,84936654398.87897,22.020000457763672,86388231025.34525,0,0,0,0,0
HS300,CNY,000786.SZ,988589941,25.270000457763672,24981668261.61056,24.969999313354492,24685090147.95916,0,0,0,0,0
HS300,CNY,000792.SZ,3426769462,27.030000686645508,92625580910.83586,28.15999984741211,96497827527.03647,0,0,0,0,0
HS300,CNY,000800.SZ,1053252554,6.739999771118164,7098921972.889622,6.78000020980835,7141052537.10118,0,0,0,0,0
HS300,CNY,000807.SZ,2007843299,29.229999542236328,58689258710.65228,32.84000015258789,65937574245.53258,0,0,0,0,0
HS300,CNY,000858.SZ,1743385337,110.52999877929688,192696379170.45407,105.94000244140625,184694246858.09186,0,0,0,0,0
HS300,CNY,000876.SZ,3463523745,9.210000038146973,31899053823.572945,9.220000267028809,31933689853.76062,0,0,0,0,0
