index,unit,ticker,shares,close_old,cap_old,close_new,cap_new,missing_old,missing_new,retried,recovered_old,recovered_new
HS300,CNY,000001.SZ,8035796667,11.600000381469727,93215244402.61316,11.529999732971191,92652733424.7208,0,0,0,0,0
HS300,CNY,000002.SZ,8239467268,6.039999961853027,49766381984.40927,4.949999809265137,40785361405.04634,0,0,0,0,0
HS300,CNY,000063.SZ,3755314063,38.650001525878906,145142894265.10452,41.95000076293945,157535427807.92725,0,0,0,0,0
HS300,CNY,000100.SZ,17660823403,4.070000171661377,71879554281.89127,4.550000190734863,80356749852.18474,0,0,0,0,0
HS300,CNY,000157.SZ,5176148339,7.889999866485596,40839809703.61964,8.640000343322754,44721923426.0495,0,0,0,0,0
HS300,CNY,000166.SZ,15801206615,5.139999866485596,81218199891.41132,5.190000057220459,82008263236.00229,0,0,0,0,0
HS300,CNY,000301.SZ,1870647576,9.6899995803833,18126574226.48504,9.569999694824219,17902096731.443665,0,0,0,0,0
HS300,CNY,000333.SZ,4008793631,78.55999755859375,314930817864.2662,82.2300033569336,329643113734.38403,0,0,0,0,0
HS300,CNY,000338.SZ,6830196020,16.600000381469727,113381256537.513,17.700000762939453,120894474765.02602,0,0,0,0,0
HS300,CNY,000408.SZ,1081775691,57.56999969482422,62277826200.73826,68.0,73560746988.0,0,0,0,0,0
HS300,CNY,000425.SZ,7676926651,10.130000114440918,77767267853.18454,11.079999923706055,85060346707.37698,0,0,0,0,0
HS300,CNY,000538.SZ,721752066,55.650001525878906,40165503574.20625,55.93000030517578,40367593271.64125,0,0,0,0,0
HS300,CNY,000568.SZ,721403432,132.9199981689453,95888942860.51086,128.35000610351562,92592134900.29712,0,0,0,0,0
HS300,CNY,000596.SZ,257195616,166.77000427246094,42892513979.17822,155.99000549316406,40119945552.657715,0,0,0,0,0
HS300,CNY,000617.SZ,2391628520,9.069999694824219,21692069946.532898,9.119999885559082,21811651828.699837,0,0,0,0,0
HS300,CNY,000625.SZ,8217984217,11.890000343322754,97711835161.55098,11.789999961853027,96890033604.93878,0,0,0,0,0
HS300,CNY,000630.SZ,6160716353,4.869999885559082,30002687934.071964,5.840000152587891,35978584441.57071,0,0,0,0,0
HS300,CNY,000651.SZ,3829008076,40.11000061035156,153581516265.40106,40.869998931884766,156491555976.29816,0,0,0,0,0
HS300,CNY,000661.SZ,288585734,99.36000061035156,28673878706.378754,99.7300033569336,28780656220.583145,0,0,0,0,0
HS300,CNY,000708.SZ,815065518,15.170000076293945,12364543970.244564,15.949999809265137,13000294856.63859,0,0,0,0,0
HS300,CNY,000725.SZ,35501430006,3.819999933242798,135615460252.94386,4.260000228881836,151236099951.19247,0,0,0,0,0
HS300,CNY,000768.SZ,1259999587,25.06999969482422,31588189261.56864,23.969999313354492,30202189235.21694,0,0,0,0,0
HS300,CNY,000776.SZ,3923171173,21.15999984741211,83014301422.05159,21.290000915527344,83524317864.94049,0,0,0,0,0
HS300,CNY,000786.SZ,988589941,25.209999084472656,24922351507.528877,25.09000015258789,24803721770.536854,0,0,0,0,0
HS300,CNY,000792.SZ,3302893749,25.3799991607666,83827440577.72125,25.309999465942383,83596239023.25444,0,0,0,0,0
HS300,CNY,000800.SZ,1053301767,7.150000095367432,7531107734.500685,7.179999828338623,7562706506.248768,0,0,0,0,0
HS300,CNY,000807.SZ,2007843299,23.219999313354492,46622120024.10342,28.309999465942383,56842042722.385994,0,0,0,0,0
HS300,CNY,000858.SZ,1743385337,118.5199966430664,206626024288.8112,114.95999908447266,200419576745.40305,0,0,0,0,0
HS300,CNY,000876.SZ,3463523745,9.430000305175781,32661029972.333565,9.289999961853027,32176135458.927055,0,0,0,0,0
HS300,CNY,000895.SZ,1027341343,27.18000030517578,27923138016.259697,26.809999465942383,27543020857.170532,0,0,0,0,0
HS300,CNY,000938.SZ,1976343794,24.450000762939453,48321607271.13065,24.989999771118164,49388830959.7108,0,0,0,0,0
HS300,CNY,000963.SZ,722808233,41.16999816894531,29758013629.108597,42.130001068115234,30451911628.332485,0,0,0,0,0
HS300,CNY,000975.SZ,1640263653,20.110000610351562,32985703062.967484,22.219999313354492,36446657243.38033,0,0,0,0,0
HS300,CNY,000977.SZ,989215917,59.099998474121094,58462659185.2763,61.31999969482422,60658719728.55526,0,0,0,0,0
HS300,CNY,000983.SZ,2110859716,6.710000038146973,14163868774.882908,6.71999979019165,14184976848.644007,0,0,0,0,0
