index,unit,ticker,shares,close_old,cap_old,close_new,cap_new,missing_old,missing_new,retried,recovered_old,recovered_new
HSI,HKD,0001.HK,2649624785,51.849998474121094,137383041059.24344,52.54999923706055,139237780430.2467,0,0,0,0,0
HSI,HKD,0002.HK,1812324052,65.9000015258789,119432157792.18704,67.69999694824219,122694332789.62592,0,0,0,0,0
HSI,HKD,0003.HK,10849968067,7.260000228881836,78770770649.78061,7.550000190734863,81917260975.31717,0,0,0,0,0
HSI,HKD,0005.HK,16908759320,102.0,1724693450640.0,110.0,1859963525200.0,0,0,0,0,0
HSI,HKD,0006.HK,1363374522,49.84000015258789,67950586384.51444,50.95000076293945,69463932936.0722,0,0,0,0,0
HSI,HKD,0011.HK,684844220,151.6999969482422,103890866084.0213,151.89999389648438,104027832838.0426,0,0,0,0,0
HSI,HKD,0012.HK,1331855920,28.260000228881836,37638248604.03763,29.360000610351562,39103290624.10034,0,0,0,0,0
HSI,HKD,0016.HK,1384925220,95.0999984741211,131706386308.77182,97.75,135376440255.0,0,0,0,0,0
HSI,HKD,0027.HK,2592037523,39.70000076293945,102903891640.6677,38.779998779296875,100519211977.8317,0,0,0,0,0
HSI,HKD,0066.HK,1587516653,27.579999923706055,43783709168.62209,30.0,47625499590.0,0,0,0,0,0
HSI,HKD,0101.HK,1709287518,8.899999618530273,15212658258.158558,8.550000190734863,14614408604.920721,0,0,0,0,0
HSI,HKD,0175.HK,5681999682,19.1299991607666,108696649148.1361,17.690000534057617,100514577409.09521,0,0,0,0,0
HSI,HKD,0241.HK,5824622916,6.050000190734863,35238969752.75865,5.610000133514404,32676135336.43106,0,0,0,0,0
HSI,HKD,0267.HK,4942144718,11.9399995803833,59009205859.11355,12.5600004196167,62073339731.88645,0,0,0,0,0
HSI,HKD,0285.HK,650567735,39.2400016784668,25528279013.356342,35.15999984741211,22873961463.33124,0,0,0,0,0
HSI,HKD,0288.HK,7467316342,7.389999866485596,55183466770.385704,7.96999979019165,59514509679.03468,0,0,0,0,0
HSI,HKD,0291.HK,1559553000,27.5,42887707500.0,26.700000762939453,41640066289.84451,0,0,0,0,0
HSI,HKD,0300.HK,4007731659,84.0,336649459356.0,86.1500015258789,345266088538.1632,0,0,0,0,0
HSI,HKD,0316.HK,130133162,132.0,17177577384.0,134.39999389648438,17489896178.530212,0,0,0,0,0
HSI,HKD,0322.HK,1860670416,11.0,20467374576.0,11.880000114440918,22104764755.01683,0,0,0,0,0
HSI,HKD,0386.HK,33920654348,4.230000019073486,143484368539.02515,4.289999961853027,145519605858.94974,0,0,0,0,0
HSI,HKD,0388.HK,1187946906,434.20001220703125,515806561086.505,428.6000061035156,509154051162.2525,0,0,0,0,0
HSI,HKD,0669.HK,1425086260,99.8499984741211,142294860886.49094,89.9000015258789,128115256948.50906,0,0,0,0,0
HSI,HKD,0688.HK,3703420242,13.720000267028809,50810926709.1599,12.989999771118164,48107428095.93437,0,0,0,0,0
HSI,HKD,0700.HK,6251251907,656.0,4100821250992.0,634.0,3963293709038.0,0,0,0,0,0
HSI,HKD,0728.HK,23596945856,5.590000152587891,131906930935.6482,5.849999904632568,138042131007.21988,0,0,0,0,0
HSI,HKD,0762.HK,6139819631,9.279999732971191,56977524536.17128,9.829999923706055,60354426504.298935,0,0,0,0,0
HSI,HKD,0823.HK,2580356372,40.70000076293945,105020506309.05568,41.36000061035156,106723541120.84454,0,0,0,0,0
HSI,HKD,0836.HK,2149669685,18.510000228881836,39790386361.370346,19.280000686645508,41445633002.86103,0,0,1,1,1
HSI,HKD,0857.HK,29369376310,7.989999771118164,234661309994.78323,8.510000228881836,249933399120.21677,0,0,0,0,0
HSI,HKD,0868.HK,1582445324,9.350000381469727,14795864383.054985,9.579999923706055,15159826083.189003,0,0,0,0,0
HSI,HKD,0881.HK,694404990,12.9399995803833,8985600279.21607,11.680000305175781,8110650495.115585,0,0,0,0,0
HSI,HKD,0883.HK,17093672651,20.059999465942383,342899064250.0539,21.18000030517578,362043991964.7549,0,0,0,0,0
HSI,HKD,0939.HK,102678149723,7.880000114440918,809103831567.8217,8.130000114440918,834773368998.5717,0,0,0,0,0
